Country Name,"Country Code","Series Name","Series Code","Time","Time Code","Value"
Afghanistan,"AFG","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","2021","YR2021","80.587703693578"
Afghanistan,"AFG","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2021","YR2021","35.8"
Afghanistan,"AFG","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","2021","YR2021","50.2317691205323"
Afghanistan,"AFG","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","2021","YR2021","10677.6454225309"
Afghanistan,"AFG","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","2021","YR2021","41.751"
Afghanistan,"AFG","Labor force with basic education (% of total working-age population with basic education)","SL.TLF.BASC.ZS","2021","YR2021","49.498"
Afghanistan,"AFG","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","2021","YR2021","21.86616399623"
Afghanistan,"AFG","Coverage of social protection and labor programs (% of population)","per_allsp.cov_pop_tot","2021","YR2021","NA"
Afghanistan,"AFG","Coverage of social safety net programs in poorest quintile (% of population)","per_sa_allsa.cov_q1_tot","2021","YR2021","NA"
Afghanistan,"AFG","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","2021","YR2021","NA"
Afghanistan,"AFG","Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits)","per_allsp.ben_q1_tot","2021","YR2021","NA"
Afghanistan,"AFG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2021","YR2021","12.006"
Afghanistan,"AFG","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","2021","YR2021","16.013"
Afghanistan,"AFG","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","SL.UEM.NEET.ME.ZS","2021","YR2021","51.802"
Afghanistan,"AFG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2021","YR2021","16.51429939"
Afghanistan,"AFG","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","2021","YR2021","56.6944760468967"
Afghanistan,"AFG","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","2021","YR2021","0.066424315829547"
Afghanistan,"AFG","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","2021","YR2021","39.1245970166507"
Afghanistan,"AFG","Firms competing against unregistered firms (% of firms)","IC.FRM.CMPU.ZS","2021","YR2021","NA"
Afghanistan,"AFG","Time required to obtain an operating license (days)","IC.FRM.DURS","2021","YR2021","NA"
Afghanistan,"AFG","Bribery incidence (% of firms experiencing at least one bribe payment request)","IC.FRM.BRIB.ZS","2021","YR2021","NA"
Afghanistan,"AFG","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","2021","YR2021","NA"
Afghanistan,"AFG","Firms that are fully credit constrained (% of firms)","IC.FRM.CRDC.FL.ZS","2021","YR2021","NA"
Afghanistan,"AFG","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","2021","YR2021","NA"
Afghanistan,"AFG","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2021","YR2021","NA"
Afghanistan,"AFG","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","2021","YR2021","NA"
Afghanistan,"AFG","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","2021","YR2021","0.340963989833073"
Afghanistan,"AFG","Travel services (% of commercial service exports)","TX.VAL.TRVL.ZS.WT","2021","YR2021","NA"
Afghanistan,"AFG","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","2021","YR2021","NA"
Afghanistan,"AFG","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","2021","YR2021","24.7857399527695"
Afghanistan,"AFG","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2021","YR2021","0.181215272713207"
Afghanistan,"AFG","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","2021","YR2021","NA"
Afghanistan,"AFG","Net ODA received (% of GNI)","DT.ODA.ODAT.GN.ZS","2021","YR2021","32.7037592896055"
Afghanistan,"AFG","Net ODA received (% of central government expense)","DT.ODA.ODAT.XP.ZS","2021","YR2021","NA"
Afghanistan,"AFG","Net ODA received (% of gross capital formation)","DT.ODA.ODAT.GI.ZS","2021","YR2021","253.086198573727"
Afghanistan,"AFG","Total reserves in months of imports","FI.RES.TOTL.MO","2021","YR2021","NA"
Afghanistan,"AFG","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","2021","YR2021","NA"
Afghanistan,"AFG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2021","YR2021","-22.5844818732987"
Afghanistan,"AFG","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","2021","YR2021","21.2623843883974"
Afghanistan,"AFG","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","2021","YR2021","33.5976188725451"
Afghanistan,"AFG","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","2021","YR2021","-9.74070711301084"
Afghanistan,"AFG","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","2021","YR2021","NA"
Afghanistan,"AFG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","2021","YR2021","37.2700004577637"
Afghanistan,"AFG","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","2021","YR2021","NA"
Afghanistan,"AFG","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","2021","YR2021","NA"
Afghanistan,"AFG","Population living in slums (% of urban population)","EN.POP.SLUM.UR.ZS","2021","YR2021","NA"
Afghanistan,"AFG","Level of water stress: freshwater withdrawal as a proportion of available freshwater resources","ER.H2O.FWST.ZS","2021","YR2021","54.75701944"
Afghanistan,"AFG","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","2021","YR2021","0.428525449642917"
Afghanistan,"AFG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","2021","YR2021","97.7"
Afghanistan,"AFG","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2021","YR2021","5.13320340824963"
Afghanistan,"AFG","Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+)","FX.OWN.TOTL.ZS","2021","YR2021","9.65382184434304"
Afghanistan,"AFG","Average transaction cost of sending remittances to a specific country (%)","SI.RMT.COST.IB.ZS","2021","YR2021","9.4495825"
Afghanistan,"AFG","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","2021","YR2021","NA"
Afghanistan,"AFG","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","SG.TIM.UWRK.FE","2021","YR2021","NA"
Afghanistan,"AFG","Women who believe a husband is justified in beating his wife (any of five reasons) (%)","SG.VAW.REAS.ZS","2021","YR2021","NA"
Afghanistan,"AFG","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","2021","YR2021","27.0161290322581"
Afghanistan,"AFG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","2021","YR2021","77.21405029"
Afghanistan,"AFG","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2021","YR2021","58.7"
Afghanistan,"AFG","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","2021","YR2021","28.8"
Afghanistan,"AFG","UHC service coverage index","SH_UHC_SCI","2021","YR2021","42"
Afghanistan,"AFG","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","2021","YR2021","66.599"
Afghanistan,"AFG","Maternal mortality ratio (modeled estimate, per 100,000 live births)","SH.STA.MMRT","2021","YR2021","660"
Afghanistan,"AFG","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","2021","YR2021","43.90812524631"
Afghanistan,"AFG","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","2021","YR2021","2.35254951873996"
Albania,"ALB","Multidimensional poverty headcount ratio (UNDP & OPHI) (% of population)","SI.POV.MPUN","2021","YR2021","NA"
Albania,"ALB","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2021","YR2021","20.6"
Albania,"ALB","Poverty gap at $8.30 a day (2021 PPP) (%)","SI.POV.UMIC.GP","2021","YR2021","NA"
Albania,"ALB","Proportion of population pushed into poverty (based on the societal poverty line) due to out-of-pocket health expenditure (%)","SH_UHC_FH40_PUSHED","2021","YR2021","NA"
Albania,"ALB","Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)","SE.LPV.PRIM","2021","YR2021","10.2368154525756"
Albania,"ALB","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","2021","YR2021","66.3035591"
Albania,"ALB","Government Effectiveness - Governance score (0-100)","GOV_WGI_GE_SC","2021","YR2021","53.5111467"
Albania,"ALB","Rule of Law - Governance score (0-100)","GOV_WGI_RL_SC","2021","YR2021","53.4957451"
Albania,"ALB","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2021","YR2021","NA"
Albania,"ALB","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2021","YR2021","NA"
Albania,"ALB","Control of Corruption - Governance score (0-100)","GOV_WGI_CC_SC","2021","YR2021","35.6688164"
Albania,"ALB","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2021","YR2021","NA"
Albania,"ALB","Net migration","SM.POP.NETM","2021","YR2021","-32848"
Albania,"ALB","International migrant stock (% of population)","SM.POP.TOTL.ZS","2021","YR2021","NA"
Albania,"ALB","Refugees under the mandate of the UNHCR by country or territory of origin","SM.POP.RHCR.EO","2021","YR2021","19847"
Albania,"ALB","Forcibly displaced people","SM.POP.FDIP","2021","YR2021","115"
Albania,"ALB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","2021","YR2021","81.9202285507536"
Albania,"ALB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","2021","YR2021","18.0962279133573"
Albania,"ALB","Social contributions (% of revenue)","GC.REV.SOCL.ZS","2021","YR2021","19.6884606209921"
Albania,"ALB","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","2021","YR2021","54.281205393761"
Albania,"ALB","Interest payments (% of revenue)","GC.XPN.INTP.RV.ZS","2021","YR2021","6.50561490957785"
Albania,"ALB","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","2021","YR2021","2.31608568885389"
Albania,"ALB","Battle-related deaths (number of people)","VC.BTL.DETH","2021","YR2021","NA"
Albania,"ALB","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","2021","YR2021","NA"
Albania,"ALB","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","2021","YR2021","250"
Albania,"ALB","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","2021","YR2021","3.8693296258966"
Albania,"ALB","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","2021","YR2021","NA"
Albania,"ALB","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","2021","YR2021","48.1514912332876"
Albania,"ALB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2021","YR2021","52.836"
Albania,"ALB","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","2021","YR2021","33.8047708533941"
Albania,"ALB","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","2021","YR2021","41715.2925817591"
Albania,"ALB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","2021","YR2021","69.319"
Albania,"ALB","Labor force with basic education (% of total working-age population with basic education)","SL.TLF.BASC.ZS","2021","YR2021","52.482"
Albania,"ALB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","2021","YR2021","78.1999553338792"
Albania,"ALB","Coverage of social protection and labor programs (% of population)","per_allsp.cov_pop_tot","2021","YR2021","NA"
Albania,"ALB","Coverage of social safety net programs in poorest quintile (% of population)","per_sa_allsa.cov_q1_tot","2021","YR2021","NA"
Albania,"ALB","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","2021","YR2021","NA"
Albania,"ALB","Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits)","per_allsp.ben_q1_tot","2021","YR2021","NA"
Albania,"ALB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2021","YR2021","11.474"
Albania,"ALB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","2021","YR2021","27.089"
Albania,"ALB","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","SL.UEM.NEET.ME.ZS","2021","YR2021","24.084"
Albania,"ALB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2021","YR2021","79.32371752"
Albania,"ALB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","2021","YR2021","92.4843357131703"
Albania,"ALB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","2021","YR2021","19.6303737145283"
Albania,"ALB","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","2021","YR2021","1115.76929843093"
Albania,"ALB","Firms competing against unregistered firms (% of firms)","IC.FRM.CMPU.ZS","2021","YR2021","NA"
Albania,"ALB","Time required to obtain an operating license (days)","IC.FRM.DURS","2021","YR2021","NA"
Albania,"ALB","Bribery incidence (% of firms experiencing at least one bribe payment request)","IC.FRM.BRIB.ZS","2021","YR2021","NA"
Albania,"ALB","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","2021","YR2021","1.74011930587401"
Albania,"ALB","Firms that are fully credit constrained (% of firms)","IC.FRM.CRDC.FL.ZS","2021","YR2021","NA"
Albania,"ALB","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","2021","YR2021","14.2646728733737"
Albania,"ALB","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2021","YR2021","0.0239145120005926"
Albania,"ALB","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","2021","YR2021","2.47454305915757"
Albania,"ALB","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","2021","YR2021","9.15652436733238"
Albania,"ALB","Travel services (% of commercial service exports)","TX.VAL.TRVL.ZS.WT","2021","YR2021","55.6953865934608"
Albania,"ALB","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","2021","YR2021","NA"
Albania,"ALB","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","2021","YR2021","62.1678808397569"
Albania,"ALB","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2021","YR2021","4.98288165452511"
Albania,"ALB","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","2021","YR2021","21.7657768002476"
Albania,"ALB","Net ODA received (% of GNI)","DT.ODA.ODAT.GN.ZS","2021","YR2021","3.56780804907142"
Albania,"ALB","Net ODA received (% of central government expense)","DT.ODA.ODAT.XP.ZS","2021","YR2021","14.4204445456758"
Albania,"ALB","Net ODA received (% of gross capital formation)","DT.ODA.ODAT.GI.ZS","2021","YR2021","12.2709053687801"
Albania,"ALB","Total reserves in months of imports","FI.RES.TOTL.MO","2021","YR2021","7.75053224958908"
Albania,"ALB","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","2021","YR2021","50.9684657779316"
Albania,"ALB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2021","YR2021","10.6641494274411"
Albania,"ALB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","2021","YR2021","12.9573410290912"
Albania,"ALB","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","2021","YR2021","17.793224984541"
Albania,"ALB","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","2021","YR2021","15.347968182893"
Albania,"ALB","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","2021","YR2021","6.66523736600306"
Albania,"ALB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","2021","YR2021","NA"
Albania,"ALB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","2021","YR2021","9.40900993347168"
Albania,"ALB","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","2021","YR2021","NA"
Albania,"ALB","Population living in slums (% of urban population)","EN.POP.SLUM.UR.ZS","2021","YR2021","NA"
Albania,"ALB","Level of water stress: freshwater withdrawal as a proportion of available freshwater resources","ER.H2O.FWST.ZS","2021","YR2021","4.783653846"
Albania,"ALB","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","2021","YR2021","1.44260146706838"
Albania,"ALB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","2021","YR2021","100"
Albania,"ALB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2021","YR2021","2.04147163139545"
Albania,"ALB","Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+)","FX.OWN.TOTL.ZS","2021","YR2021","44.1741742874165"
Albania,"ALB","Average transaction cost of sending remittances to a specific country (%)","SI.RMT.COST.IB.ZS","2021","YR2021","6.3769025"
Albania,"ALB","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","2021","YR2021","5.39391025321322"
Albania,"ALB","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","SG.TIM.UWRK.FE","2021","YR2021","NA"
Albania,"ALB","Women who believe a husband is justified in beating his wife (any of five reasons) (%)","SG.VAW.REAS.ZS","2021","YR2021","NA"
Albania,"ALB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","2021","YR2021","35.7142857142857"
Albania,"ALB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","2021","YR2021","59.70423508"
Albania,"ALB","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2021","YR2021","9.5"
Albania,"ALB","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","2021","YR2021","5.8"
Albania,"ALB","UHC service coverage index","SH_UHC_SCI","2021","YR2021","69"
Albania,"ALB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","2021","YR2021","13.002"
Albania,"ALB","Maternal mortality ratio (modeled estimate, per 100,000 live births)","SH.STA.MMRT","2021","YR2021","14"
Albania,"ALB","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","2021","YR2021","17.3674317294264"
Albania,"ALB","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","2021","YR2021","15.2660050732804"
Algeria,"DZA","Multidimensional poverty headcount ratio (UNDP & OPHI) (% of population)","SI.POV.MPUN","2021","YR2021","NA"
Algeria,"DZA","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2021","YR2021","NA"
Algeria,"DZA","Poverty gap at $8.30 a day (2021 PPP) (%)","SI.POV.UMIC.GP","2021","YR2021","NA"
Algeria,"DZA","Proportion of population pushed into poverty (based on the societal poverty line) due to out-of-pocket health expenditure (%)","SH_UHC_FH40_PUSHED","2021","YR2021","NA"
Algeria,"DZA","Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)","SE.LPV.PRIM","2021","YR2021","NA"
Algeria,"DZA","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","2021","YR2021","50.5039858"
Algeria,"DZA","Government Effectiveness - Governance score (0-100)","GOV_WGI_GE_SC","2021","YR2021","42.3162152"
Algeria,"DZA","Rule of Law - Governance score (0-100)","GOV_WGI_RL_SC","2021","YR2021","43.9649172"
Algeria,"DZA","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2021","YR2021","NA"
Algeria,"DZA","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2021","YR2021","NA"
Algeria,"DZA","Control of Corruption - Governance score (0-100)","GOV_WGI_CC_SC","2021","YR2021","34.6776856"
Algeria,"DZA","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2021","YR2021","NA"
Algeria,"DZA","Net migration","SM.POP.NETM","2021","YR2021","-10803"
Algeria,"DZA","International migrant stock (% of population)","SM.POP.TOTL.ZS","2021","YR2021","NA"
Algeria,"DZA","Refugees under the mandate of the UNHCR by country or territory of origin","SM.POP.RHCR.EO","2021","YR2021","6003"
Algeria,"DZA","Forcibly displaced people","SM.POP.FDIP","2021","YR2021","100020"
Algeria,"DZA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","2021","YR2021","NA"
Algeria,"DZA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","2021","YR2021","NA"
Algeria,"DZA","Social contributions (% of revenue)","GC.REV.SOCL.ZS","2021","YR2021","NA"
Algeria,"DZA","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","2021","YR2021","NA"
Algeria,"DZA","Interest payments (% of revenue)","GC.XPN.INTP.RV.ZS","2021","YR2021","NA"
Algeria,"DZA","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","2021","YR2021","1.55268752449532"
Algeria,"DZA","Battle-related deaths (number of people)","VC.BTL.DETH","2021","YR2021","NA"
Algeria,"DZA","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","2021","YR2021","NA"
Algeria,"DZA","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","2021","YR2021","6600"
Algeria,"DZA","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","2021","YR2021","15.0249597563171"
Algeria,"DZA","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","2021","YR2021","NA"
Algeria,"DZA","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","2021","YR2021","26.2121546483116"
Algeria,"DZA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2021","YR2021","33.177"
Algeria,"DZA","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","2021","YR2021","10.2836824474452"
Algeria,"DZA","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","2021","YR2021","63250.6748129477"
Algeria,"DZA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","2021","YR2021","41.785"
Algeria,"DZA","Labor force with basic education (% of total working-age population with basic education)","SL.TLF.BASC.ZS","2021","YR2021","NA"
Algeria,"DZA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","2021","YR2021","21.5289686673612"
Algeria,"DZA","Coverage of social protection and labor programs (% of population)","per_allsp.cov_pop_tot","2021","YR2021","NA"
Algeria,"DZA","Coverage of social safety net programs in poorest quintile (% of population)","per_sa_allsa.cov_q1_tot","2021","YR2021","NA"
Algeria,"DZA","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","2021","YR2021","NA"
Algeria,"DZA","Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits)","per_allsp.ben_q1_tot","2021","YR2021","NA"
Algeria,"DZA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2021","YR2021","13.656"
Algeria,"DZA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","2021","YR2021","33.828"
Algeria,"DZA","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","SL.UEM.NEET.ME.ZS","2021","YR2021","20.36"
Algeria,"DZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2021","YR2021","72.21240234"
Algeria,"DZA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","2021","YR2021","105.037092587919"
Algeria,"DZA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","2021","YR2021","9.33184191925225"
Algeria,"DZA","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","2021","YR2021","62.1075009798128"
